441,1410,0
439,1410,0
436,1410,0
434,1410,0
431,1410,0
429,1410,0
426,1410,0
424,1410,0
421,1410,0
419,1410,0
416,1410,0
414,1410,1
412,1409,1
409,1409,1
407,1409,1
404,1409,1
402,1408,0
399,1408,0
397,1407,0
394,1407,0
392,1406,0
389,1406,1
387,1406,1
384,1405,1
382,1404,0
380,1404,0
377,1403,0
375,1402,0
372,1401,1
370,1401,1
368,1400,1
365,1399,0
363,1398,0
361,1397,0
358,1396,0
356,1395,1
354,1394,1
352,1393,1
349,1392,0
347,1391,0
345,1390,0
343,1388,0
341,1387,1
338,1386,0
336,1385,0
334,1383,0
332,1382,0
330,1381,0
328,1380,0
325,1378,0
323,1377,0
321,1376,0
319,1375,0
317,1373,0
315,1372,1
312,1371,1
310,1369,1
308,1368,1
306,1366,1
304,1365,1
303,1363,1
301,1361,1
299,1360,1
297,1358,1
296,1356,1
294,1354,1
293,1352,1
291,1350,0
290,1348,0
289,1346,0
287,1344,0
286,1342,0
284,1339,0
283,1337,0
282,1335,0
280,1333,0
279,1331,0
277,1329,0
276,1327,0
275,1325,1
273,1323,1
272,1321,0
271,1318,0
269,1316,0
268,1314,0
267,1312,0
266,1310,0
264,1308,0
263,1305,0
262,1303,1
261,1301,1
260,1299,1
259,1297,0
258,1294,0
257,1292,0
256,1290,0
255,1287,0
254,1285,1
253,1283,1
252,1280,0
251,1278,0
250,1276,0
249,1273,0
248,1271,0
248,1269,0
247,1266,0
246,1264,1
245,1262,1
244,1259,0
244,1257,0
243,1254,0
242,1252,0
242,1250,0
241,1247,0
240,1245,0
240,1242,0
239,1240,1
238,1238,1
238,1235,0
237,1233,0
237,1230,0
236,1228,0
236,1225,0
235,1223,0
235,1220,0
234,1218,0
234,1216,0
233,1213,0
233,1211,0
232,1208,1
232,1206,1
231,1203,0
231,1201,0
231,1198,0
230,1196,0
230,1193,0
230,1191,0
229,1188,0
229,1186,0
228,1184,0
228,1181,1
228,1179,1
228,1176,0
227,1174,0
227,1171,0
227,1169,0
227,1166,0
227,1164,0
227,1161,0
226,1159,0
226,1156,0
226,1154,0
226,1151,0
226,1149,0
226,1146,0
225,1144,0
225,1141,0
225,1139,0
225,1136,0
225,1134,0
225,1131,0
224,1129,0
224,1126,0
224,1124,0
224,1121,0
224,1119,0
223,1116,0
223,1114,0
223,1111,0
223,1109,0
223,1106,0
223,1104,0
222,1101,0
222,1099,0
222,1096,0
222,1094,0
222,1091,0
222,1089,0
221,1086,0
221,1084,0
221,1081,0
221,1079,0
221,1076,0
221,1074,0
220,1071,0
220,1069,0
220,1066,0
220,1064,0
220,1061,0
219,1059,0
219,1056,0
219,1054,0
219,1051,0
219,1049,0
219,1046,0
218,1044,0
218,1041,0
218,1039,0
218,1036,0
218,1034,0
218,1031,0
217,1029,0
217,1026,0
217,1024,0
217,1021,0
217,1019,0
217,1016,0
216,1014,0
216,1011,0
216,1009,0
216,1006,0
216,1004,0
215,1001,0
215,999,0
215,997,0
215,994,0
215,992,0
215,989,0
214,987,0
214,984,0
214,982,0
214,979,0
214,977,0
214,974,0
213,972,0
213,969,0
213,967,0
213,964,0
213,962,0
212,959,0
212,957,0
212,954,0
212,952,0
212,949,0
212,947,0
211,944,0
211,942,0
211,939,0
211,937,0
211,934,0
211,932,0
210,929,0
210,927,0
210,924,0
210,922,0
210,919,0
210,917,0
209,914,0
209,912,0
209,909,0
209,907,0
209,904,0
208,902,0
208,899,0
208,897,0
208,894,0
208,892,0
208,889,0
207,887,0
207,884,0
207,882,0
207,879,0
207,877,0
207,874,0
206,872,0
206,869,0
206,867,0
206,864,0
206,862,0
206,859,0
205,857,0
205,854,0
205,852,0
205,849,0
205,847,0
204,844,0
204,842,0
204,839,0
204,837,0
204,834,0
204,832,0
203,829,0
203,827,0
203,824,0
203,822,0
203,819,0
203,817,0
202,814,0
202,812,0
202,809,0
202,807,0
202,804,0
202,802,0
201,799,0
201,797,0
201,795,0
201,792,0
201,790,0
200,787,0
200,785,0
200,782,0
200,780,0
200,777,0
200,775,0
199,772,0
199,770,0
199,767,0
199,765,0
199,762,0
199,760,0
198,757,0
198,755,0
198,752,0
198,750,0
198,747,0
197,745,0
197,742,0
197,740,0
197,737,0
197,735,0
197,732,0
196,730,0
196,727,0
196,725,0
196,722,0
196,720,0
196,717,0
195,715,0
195,712,0
195,710,0
195,707,0
195,705,0
195,702,0
194,700,0
194,697,0
194,695,0
194,692,0
194,690,0
193,687,0
193,685,0
193,682,0
193,680,0
193,677,0
193,675,0
192,672,0
192,670,0
192,667,0
192,665,0
192,662,0
192,660,0
191,657,0
191,655,0
191,652,0
191,650,0
191,647,0
191,645,0
190,642,0
190,640,0
190,637,0
190,635,0
190,632,0
189,630,0
189,627,0
189,625,0
189,622,0
189,620,0
189,617,0
188,615,0
188,612,0
188,610,0
188,607,0
188,605,0
188,602,0
187,600,0
187,597,0
187,595,0
187,592,0
187,590,0
187,588,0
186,585,1
186,583,1
186,580,1
186,578,0
186,575,0
187,573,0
187,570,0
187,568,0
187,565,0
187,563,0
187,560,0
187,558,1
187,555,1
187,553,1
188,550,0
188,548,0
189,545,0
189,543,0
189,540,0
190,538,0
190,535,0
190,533,1
191,530,0
191,528,0
192,525,0
192,523,0
192,520,1
193,518,1
194,516,0
194,513,0
195,511,0
195,508,0
196,506,0
197,503,0
197,501,1
198,499,1
199,496,1
199,494,0
200,492,0
201,489,0
202,487,1
203,485,1
204,482,1
205,480,0
206,478,0
207,475,0
208,473,1
210,471,1
211,469,1
212,467,1
214,465,0
215,463,0
216,461,0
218,458,1
219,456,1
221,454,0
222,452,0
224,451,0
225,449,0
227,447,0
228,445,1
230,443,1
232,441,1
233,439,0
235,437,0
237,435,0
239,434,0
240,432,0
242,430,1
244,428,1
246,427,1
248,425,0
250,423,0
252,422,0
253,420,0
255,419,0
257,417,0
259,415,0
261,414,1
263,412,1
265,411,0
267,409,0
269,408,0
271,406,0
273,405,1
275,404,1
277,402,1
280,401,0
282,400,0
284,398,0
286,397,0
288,396,1
290,395,1
293,394,0
295,393,0
297,391,0
299,390,0
302,389,0
304,388,0
306,387,0
308,386,1
311,385,1
313,384,0
315,383,0
318,382,0
320,381,0
322,380,0
325,379,1
327,378,1
329,378,0
332,377,0
334,376,0
336,375,0
339,375,0
341,374,1
344,373,1
346,373,0
348,372,0
351,371,0
353,371,0
356,370,0
358,370,0
361,369,0
363,368,0
365,368,0
368,367,0
370,367,0
373,366,0
375,365,0
378,365,0
380,364,0
382,363,0
385,363,0
387,362,0
390,362,0
392,361,0
395,360,0
397,360,0
399,359,0
402,359,1
404,358,1
407,358,0
409,357,0
412,357,0
414,356,0
417,356,0
419,356,0
422,355,0
424,355,0
426,354,0
429,354,0
431,353,0
434,353,0
436,352,0
439,352,0
441,352,0
444,351,0
446,351,0
449,350,0
451,350,0
454,349,0
456,349,0
458,349,0
461,348,0
463,348,0
466,347,0
468,347,0
471,346,0
473,346,0
476,346,0
478,345,0
481,345,0
483,344,0
486,344,0
488,343,0
490,343,0
493,343,0
495,342,0
498,342,0
500,341,0
503,341,0
505,340,0
508,340,0
510,339,0
513,339,0
515,339,0
518,338,0
520,338,0
522,337,0
525,337,0
527,336,0
530,336,0
532,336,0
535,335,0
537,335,0
540,334,0
542,334,0
545,333,0
547,333,0
550,333,0
552,332,0
554,332,0
557,331,0
559,331,0
562,330,0
564,330,0
567,329,0
569,329,0
572,329,0
574,328,0
577,328,0
579,327,0
582,327,0
584,326,0
586,326,0
589,326,0
591,325,0
594,325,0
596,324,0
599,324,0
601,323,0
604,323,0
606,323,0
609,322,0
611,322,0
614,321,0
616,321,0
618,320,0
621,320,0
623,319,0
626,319,0
628,319,0
631,318,0
633,318,0
636,317,0
638,317,0
641,316,0
643,316,0
646,316,0
648,315,0
650,315,0
653,314,0
655,314,0
658,313,0
660,313,0
663,313,0
665,312,0
668,312,0
670,311,0
673,311,0
675,310,0
678,310,0
680,310,0
682,309,0
685,309,0
687,308,0
690,308,0
692,307,0
695,307,0
697,306,0
700,306,0
702,306,0
705,305,0
707,305,0
710,304,0
712,304,0
714,303,0
717,303,0
719,303,0
722,302,0
724,302,0
727,301,0
729,301,0
732,300,0
734,300,0
737,300,0
739,299,0
742,299,0
911,1410,0
911,1410,0
911,1410,0
910,1410,0
910,1410,0
909,1410,0
908,1410,0
907,1410,0
907,1410,0
906,1410,0
904,1410,0
903,1410,0
902,1410,0
901,1410,0
899,1410,0
898,1410,0
897,1410,0
895,1410,0
894,1410,0
892,1410,0
890,1410,0
889,1410,0
887,1410,0
885,1410,0
883,1410,0
881,1410,0
880,1410,0
878,1410,0
876,1410,0
874,1410,0
872,1410,0
870,1410,0
868,1410,0
866,1410,0
864,1410,0
862,1410,0
859,1410,0
857,1410,0
855,1410,0
853,1410,0
851,1410,0
848,1410,0
846,1410,0
844,1410,0
842,1410,0
840,1410,0
837,1410,0
835,1410,0
833,1410,0
830,1410,0
828,1410,0
826,1410,0
823,1410,0
821,1410,0
819,1410,0
816,1410,0
814,1410,0
812,1410,0
809,1410,0
807,1410,0
804,1410,0
802,1410,0
800,1410,0
797,1410,0
795,1410,0
792,1410,0
790,1410,0
788,1410,0
785,1410,0
783,1410,0
780,1410,0
778,1410,0
775,1410,0
773,1410,0
770,1410,0
768,1410,0
766,1410,0
763,1410,0
761,1410,0
758,1410,0
756,1410,0
753,1410,0
751,1410,0
748,1410,0
746,1410,0
743,1410,0
741,1410,0
738,1410,0
736,1410,0
734,1410,0
731,1410,0
729,1410,0
726,1410,0
724,1410,0
721,1410,0
719,1410,0
716,1410,0
714,1410,0
711,1410,0
709,1410,0
706,1410,0
704,1410,0
701,1410,0
699,1410,0
696,1410,0
694,1410,0
691,1410,0
689,1410,0
686,1410,0
684,1410,0
681,1410,0
679,1410,0
676,1410,0
674,1410,0
671,1410,0
669,1410,0
666,1410,0
664,1410,0
661,1410,0
659,1410,0
656,1410,0
654,1410,0
651,1410,0
649,1410,0
646,1410,0
644,1410,0
641,1410,0
639,1410,0
636,1410,0
634,1410,0
631,1410,0
629,1410,0
626,1410,0
624,1410,0
621,1410,0
619,1410,0
616,1410,0
614,1410,0
611,1410,0
609,1410,0
606,1410,0
604,1410,0
601,1410,0
599,1410,0
596,1410,0
594,1410,0
591,1410,0
589,1410,0
586,1410,0
584,1410,0
581,1410,0
579,1410,0
576,1410,0
574,1410,0
571,1410,0
569,1410,0
566,1410,0
564,1410,0
561,1410,0
559,1410,0
556,1410,0
554,1410,0
551,1410,0
549,1410,0
546,1410,0
544,1410,0
541,1410,0
539,1410,0
536,1410,0
534,1410,0
531,1410,0
529,1410,0
526,1410,0
524,1410,0
521,1410,0
519,1410,0
516,1410,0
514,1410,0
511,1410,0
509,1410,0
506,1410,0
504,1410,0
501,1410,0
499,1410,0
496,1410,0
494,1410,0
491,1410,0
489,1410,0
486,1410,0
484,1410,0
481,1410,0
479,1410,0
476,1410,0
474,1410,0
471,1410,0
469,1410,0
466,1410,0
464,1410,0
461,1410,0
459,1410,0
456,1410,0
454,1410,0
451,1410,0
449,1410,0
446,1410,0
444,1410,0
441,1410,0
439,1410,0
436,1410,0
434,1410,0
431,1410,0
429,1410,0
426,1410,0
424,1410,0
421,1410,0
419,1410,0
416,1410,0
414,1410,0
411,1410,0
409,1410,0
406,1410,0
404,1410,0
401,1410,0
399,1410,0
396,1410,0
394,1410,0
391,1410,0
389,1410,0
386,1410,0
384,1410,0
381,1410,0
379,1410,0
376,1410,0
374,1410,0
371,1410,0
369,1410,0
366,1410,0
364,1410,0
361,1410,0
359,1410,0
356,1410,0
354,1410,1
352,1409,1
349,1409,1
347,1409,1
344,1409,1
342,1408,1
339,1408,1
337,1407,1
334,1406,1
332,1406,1
330,1405,1
327,1404,1
325,1403,1
323,1402,1
321,1401,1
318,1399,1
316,1398,1
314,1397,1
312,1395,1
310,1394,1
308,1392,1
306,1390,1
305,1389,1
303,1387,1
301,1385,1
300,1383,1
298,1381,0
297,1379,0
295,1377,0
293,1375,0
292,1373,0
290,1371,0
289,1369,0
287,1367,0
286,1365,0
284,1363,0
283,1361,0
281,1359,0
280,1357,0
278,1355,0
276,1353,0
275,1351,1
273,1349,1
272,1347,1
271,1345,1
270,1343,1
268,1341,1
267,1339,1
266,1336,1
265,1334,1
264,1332,1
264,1329,1
263,1327,0
262,1324,0
262,1322,0
261,1320,0
260,1317,0
260,1315,0
259,1312,0
258,1310,0
257,1308,0
257,1305,0
256,1303,0
255,1300,0
255,1298,0
254,1296,1
253,1293,1
253,1291,1
252,1288,1
252,1286,1
252,1283,1
252,1281,0
252,1278,0
251,1276,0
251,1273,0
251,1271,0
251,1268,0
251,1266,0
250,1263,0
250,1261,0
250,1258,0
250,1256,0
250,1253,0
250,1251,0
249,1248,0
249,1246,0
249,1243,0
249,1241,0
249,1238,0
249,1236,0
248,1233,0
248,1231,0
248,1228,0
248,1226,0
248,1223,0
247,1221,0
247,1219,0
247,1216,0
247,1214,0
247,1211,0
247,1209,0
246,1206,0
246,1204,0
246,1201,0
246,1199,0
246,1196,0
246,1194,0
245,1191,0
245,1189,0
245,1186,0
245,1184,0
245,1181,0
245,1179,0
244,1176,0
244,1174,0
244,1171,0
244,1169,0
244,1166,0
243,1164,0
243,1161,0
243,1159,0
243,1156,0
243,1154,0
243,1151,0
242,1149,0
242,1146,0
242,1144,0
242,1141,0
242,1139,0
242,1136,0
241,1134,0
241,1131,0
241,1129,0
241,1126,0
241,1124,0
241,1121,0
240,1119,0
240,1116,0
240,1114,0
240,1111,0
240,1109,0
239,1106,0
239,1104,0
239,1101,0
239,1099,0
239,1096,0
239,1094,0
238,1091,0
238,1089,0
238,1086,0
238,1084,0
238,1081,0
238,1079,0
237,1076,0
237,1074,0
237,1071,0
237,1069,0
237,1066,0
236,1064,0
236,1061,0
236,1059,0
236,1056,0
236,1054,0
236,1051,0
235,1049,0
235,1046,0
235,1044,0
235,1041,0
235,1039,0
235,1036,0
234,1034,0
234,1031,0
234,1029,0
234,1026,0
234,1024,0
234,1021,0
233,1019,0
233,1017,0
233,1014,0
233,1012,0
233,1009,0
232,1007,0
232,1004,0
232,1002,0
232,999,0
232,997,0
232,994,0
231,992,0
231,989,0
231,987,0
231,984,0
231,982,0
231,979,0
230,977,0
230,974,0
230,972,0
230,969,0
230,967,0
230,964,0
229,962,0
229,959,0
229,957,0
229,954,0
229,952,0
228,949,0
228,947,0
228,944,0
228,942,0
228,939,0
228,937,0
227,934,0
227,932,0
227,929,0
227,927,0
227,924,0
227,922,0
226,919,0
226,917,0
226,914,0
226,912,0
226,909,0
226,907,0
225,904,0
225,902,0
225,899,0
225,897,0
225,894,0
224,892,0
224,889,0
224,887,0
224,884,0
224,882,0
224,879,0
223,877,0
223,874,0
223,872,0
223,869,0
223,867,0
223,864,0
222,862,0
222,859,0
222,857,0
222,854,0
222,852,0
221,849,0
221,847,0
221,844,0
221,842,0
221,839,0
221,837,0
220,834,0
220,832,0
220,829,0
220,827,0
220,824,0
220,822,0
219,819,0
219,817,0
219,814,0
219,812,0
219,810,0
219,807,0
218,805,0
218,802,0
218,800,0
218,797,0
218,795,0
217,792,0
217,790,0
217,787,0
217,785,0
217,782,0
217,780,0
216,777,0
216,775,0
216,772,0
216,770,0
216,767,0
216,765,0
215,762,0
215,760,0
215,757,0
215,755,0
215,752,0
215,750,0
214,747,0
214,745,0
214,742,0
214,740,0
214,737,0
213,735,0
213,732,0
213,730,0
213,727,0
213,725,0
213,722,0
212,720,0
212,717,0
212,715,0
212,712,0
212,710,0
212,707,0
211,705,0
211,702,0
211,700,0
211,697,0
211,695,0
211,692,0
210,690,0
210,687,0
210,685,0
210,682,0
210,680,0
209,677,0
209,675,0
209,672,0
209,670,0
209,667,0
209,665,0
208,662,0
208,660,0
208,657,0
208,655,0
208,652,0
208,650,0
207,647,0
207,645,0
207,642,0
207,640,0
207,637,0
206,635,0
206,632,0
206,630,0
206,627,0
206,625,0
206,622,0
205,620,0
205,617,0
205,615,0
205,612,0
205,610,0
205,608,0
204,605,0
204,603,0
204,600,0
204,598,0
204,595,0
204,593,0
203,590,0
203,588,0
203,585,0
203,583,0
203,580,0
202,578,0
202,575,0
202,573,0
202,570,0
202,568,0
202,565,0
201,563,0
201,560,0
201,558,1
201,555,1
201,553,1
201,550,0
201,548,0
201,545,0
201,543,0
201,540,0
202,538,0
202,535,0
202,533,0
202,530,0
202,528,0
202,525,0
202,523,0
202,520,1
202,518,1
203,515,1
203,513,0
203,510,0
204,508,0
204,505,0
204,503,0
205,500,0
205,498,1
205,495,1
206,493,1
207,491,0
207,488,0
208,486,0
208,483,0
209,481,1
210,478,1
210,476,0
211,474,0
212,471,0
213,469,0
214,467,0
214,464,0
215,462,0
216,459,0
217,457,1
217,455,1
218,452,1
219,450,1
221,448,1
222,446,1
223,443,1
224,441,1
226,439,1
227,437,1
229,435,1
230,433,1
232,431,1
234,430,1
235,428,0
237,426,0
239,424,0
241,423,0
243,421,0
244,419,0
246,418,0
248,416,0
250,414,1
252,412,1
254,411,1
256,409,0
258,408,0
260,406,0
262,405,0
264,403,0
265,402,1
268,400,1
270,399,0
272,397,0
274,396,0
276,394,1
278,393,1
280,392,0
282,391,0
284,389,0
287,388,0
289,387,1
291,386,0
293,385,0
295,383,0
298,382,0
300,381,1
302,380,1
304,379,0
307,378,0
309,377,0
311,376,1
313,375,1
316,374,0
318,373,0
321,372,0
323,372,1
325,371,1
328,370,1
330,369,0
333,369,0
335,368,0
337,368,0
340,367,0
342,366,1
345,366,1
347,365,0
350,365,0
352,365,0
354,364,0
357,364,0
359,363,0
362,363,0
364,362,0
367,362,0
369,362,0
372,361,0
374,361,0
377,360,0
379,360,0
382,359,0
384,359,0
387,359,0
389,358,0
391,358,0
394,357,0
396,357,0
399,356,0
401,356,0
404,355,0
406,355,0
409,355,0
411,354,0
414,354,0
416,353,0
419,353,0
421,352,0
423,352,0
426,352,0
428,351,0
431,351,0
433,350,0
436,350,0
438,349,0
441,349,0
443,349,0
446,348,0
448,348,0
451,347,0
453,347,0
455,346,0
458,346,0
460,345,0
463,345,0
465,345,0
468,344,0
470,344,0
473,343,0
475,343,0
478,342,0
480,342,0
483,342,0
485,341,0
487,341,0
490,340,0
492,340,0
495,339,0
497,339,0
500,339,0
502,338,0
505,338,0
507,337,0
510,337,0
512,336,0
515,336,0
517,336,0
519,335,0
522,335,0
524,334,0
527,334,0
529,333,0
532,333,0
534,332,0
537,332,0
539,332,0
542,331,0
544,331,0
547,330,0
549,330,0
551,329,0
554,329,0
556,329,0
559,328,0
561,328,0
564,327,0
566,327,0
569,326,0
571,326,0
574,326,0
576,325,0
579,325,0
581,324,0
583,324,0
586,323,0
588,323,0
591,322,0
593,322,0
596,322,0
598,321,0
911,1410,0
911,1410,0
911,1410,0
910,1410,0
910,1410,0
909,1410,0
908,1410,0
907,1410,0
907,1410,0
906,1410,0
904,1410,0
903,1410,0
902,1410,0
901,1410,0
899,1410,0
898,1410,0
897,1410,0
895,1410,0
894,1410,0
892,1410,0
890,1410,0
889,1410,0
887,1410,0
885,1410,0
883,1410,0
881,1410,0
880,1410,0
878,1410,0
876,1410,0
874,1410,0
872,1410,0
870,1410,0
868,1410,0
866,1410,0
864,1410,0
862,1410,0
859,1410,0
857,1410,0
855,1410,0
853,1410,0
851,1410,0
848,1410,0
846,1410,0
844,1410,0
842,1410,0
840,1410,0
837,1410,0
835,1410,0
833,1410,0
830,1410,0
828,1410,0
826,1410,0
823,1410,0
821,1410,0
819,1410,0
816,1410,0
814,1410,0
812,1410,0
809,1410,0
807,1410,0
804,1410,0
802,1410,0
800,1410,0
797,1410,0
795,1410,0
792,1410,0
790,1410,0
788,1410,0
785,1410,0
783,1410,0
780,1410,0
778,1410,0
775,1410,0
773,1410,0
770,1410,0
768,1410,0
766,1410,0
763,1410,0
761,1410,0
758,1410,0
756,1410,0
753,1410,0
751,1410,0
748,1410,0
746,1410,0
743,1410,0
741,1410,0
738,1410,0
736,1410,0
734,1410,0
731,1410,0
729,1410,0
726,1410,0
724,1410,0
721,1410,0
719,1410,0
716,1410,0
714,1410,0
711,1410,0
709,1410,0
706,1410,0
704,1410,0
701,1410,0
699,1410,0
696,1410,0
694,1410,0
691,1410,0
689,1410,0
686,1410,0
684,1410,0
681,1410,0
679,1410,0
676,1410,0
674,1410,0
671,1410,0
669,1410,0
666,1410,0
664,1410,0
661,1410,0
659,1410,0
656,1410,0
654,1410,0
651,1410,0
649,1410,0
646,1410,0
644,1410,0
641,1410,0
639,1410,0
636,1410,0
634,1410,0
631,1410,0
629,1410,0
626,1410,0
624,1410,0
621,1410,0
619,1410,0
616,1410,0
614,1410,0
611,1410,0
609,1410,0
606,1410,0
604,1410,0
601,1410,0
599,1410,0
596,1410,0
594,1410,0
591,1410,0
589,1410,0
586,1410,0
584,1410,0
581,1410,0
579,1410,0
576,1410,0
574,1410,0
571,1410,0
569,1410,0
566,1410,0
564,1410,0
561,1410,0
559,1410,0
556,1410,0
554,1410,0
551,1410,0
549,1410,0
546,1410,0
544,1410,0
541,1410,0
539,1410,0
536,1410,0
534,1410,0
531,1410,0
529,1410,0
526,1410,0
524,1410,0
521,1410,0
519,1410,0
516,1410,0
514,1410,0
511,1410,0
509,1410,0
506,1410,0
504,1410,0
501,1410,0
499,1410,0
496,1410,0
494,1410,0
491,1410,0
489,1410,0
486,1410,0
484,1410,0
481,1410,0
479,1410,0
476,1410,0
474,1410,0
471,1410,0
469,1410,0
466,1410,0
464,1410,0
461,1410,0
459,1410,0
456,1410,0
454,1410,0
451,1410,0
449,1410,0
446,1410,0
444,1410,0
441,1410,0
439,1410,0
436,1410,0
434,1410,0
431,1410,0
429,1410,0
426,1410,0
424,1410,0
421,1410,0
419,1410,0
416,1410,0
414,1410,0
411,1410,0
409,1410,0
406,1410,0
404,1410,0
401,1410,0
399,1410,0
396,1410,0
394,1410,0
391,1410,0
389,1410,0
386,1410,0
384,1410,0
381,1410,0
379,1410,0
376,1410,0
374,1410,0
371,1410,0
369,1410,0
366,1410,0
364,1410,0
361,1410,0
359,1410,0
356,1410,0
354,1410,0
351,1410,0
349,1410,0
346,1410,0
344,1410,0
341,1410,0
339,1410,0
336,1410,0
334,1410,0
331,1410,0
329,1410,0
326,1410,0
324,1410,0
321,1410,0
319,1410,0
316,1410,0
314,1410,0
311,1410,0
309,1410,1
307,1409,1
304,1409,1
302,1409,1
299,1409,1
297,1408,1
294,1408,1
292,1407,1
289,1406,1
287,1406,1
285,1405,1
282,1404,1
280,1403,1
278,1402,1
276,1401,1
273,1399,1
271,1398,1
269,1397,1
267,1395,1
265,1394,1
263,1392,1
261,1390,1
260,1389,1
258,1387,1
256,1385,1
255,1383,1
253,1381,1
252,1379,1
250,1377,1
249,1375,1
248,1373,1
246,1370,1
245,1368,1
244,1366,1
243,1364,1
243,1361,1
242,1359,1
241,1356,1
240,1354,1
240,1352,1
240,1349,0
239,1347,0
239,1344,0
238,1342,0
238,1339,0
237,1337,0
237,1334,0
236,1332,0
236,1329,0
236,1327,0
235,1324,0
235,1322,0
234,1320,0
234,1317,0
233,1315,0
233,1312,0
233,1310,0
232,1307,0
232,1305,0
231,1302,0
231,1300,1
230,1297,1
230,1295,1
230,1292,1
230,1290,0
230,1287,0
230,1285,0
230,1282,0
230,1280,0
230,1277,0
229,1275,0
229,1272,0
229,1270,0
229,1267,0
229,1265,0
229,1262,0
229,1260,0
229,1257,0
229,1255,0
229,1252,0
229,1250,0
228,1247,0
228,1245,0
228,1242,0
228,1240,0
228,1237,0
228,1235,0
228,1232,0
228,1230,0
228,1227,0
228,1225,0
228,1222,0
228,1220,0
227,1217,0
227,1215,0
227,1212,0
227,1210,0
227,1207,0
227,1205,0
227,1202,0
227,1200,0
227,1197,0
227,1195,0
227,1192,0
226,1190,0
226,1187,0
226,1185,0
226,1182,0
226,1180,0
226,1177,0
226,1175,0
226,1172,0
226,1170,0
226,1167,0
226,1165,0
225,1162,0
225,1160,0
225,1157,0
225,1155,0
225,1152,0
225,1150,0
225,1147,0
225,1145,0
225,1142,0
225,1140,0
225,1138,0
225,1135,0
224,1133,0
224,1130,0
224,1128,0
224,1125,0
224,1123,0
224,1120,0
224,1118,0
224,1115,0
224,1113,0
224,1110,0
224,1108,0
223,1105,0
223,1103,0
223,1100,0
223,1098,0
223,1095,0
223,1093,0
223,1090,0
223,1088,0
223,1085,0
223,1083,0
223,1080,0
223,1078,0
222,1075,0
222,1073,0
222,1070,0
222,1068,0
222,1065,0
222,1063,0
222,1060,0
222,1058,0
222,1055,0
222,1053,0
222,1050,0
221,1048,0
221,1045,0
221,1043,0
221,1040,0
221,1038,0
221,1035,0
221,1033,0
221,1030,0
221,1028,0
221,1025,0
221,1023,0
221,1020,0
220,1018,0
220,1015,0
220,1013,0
220,1010,0
220,1008,0
220,1005,0
220,1003,0
220,1000,0
220,998,0
220,995,0
220,993,0
219,990,0
